timestamp(ms);ADC;ADC>ADC;
"1769551394.626";"168";;
"1769551394.628";"176";;
"1769551394.63";"176";;
"1769551394.632";"178";;
"1769551394.634";"177";;
"1769551394.636";"178";;
"1769551394.638";"175";;
"1769551394.64";"177";;
"1769551394.642";"178";;
"1769551394.644";"182";;
"1769551394.646";"185";;
"1769551394.648";"177";;
"1769551394.65";"176";;
"1769551394.652";"180";;
"1769551394.654";"177";;
"1769551394.656";"177";;
"1769551394.658";"175";;
"1769551394.66";"172";;
"1769551394.662";"178";;
"1769551394.664";"177";;
"1769551394.666";"177";;
"1769551394.668";"176";;
"1769551394.67";"178";;
"1769551394.672";"177";;
"1769551394.674";"180";;
"1769551394.676";"174";;
"1769551394.678";"175";;
"1769551394.68";"177";;
"1769551394.682";"179";;
"1769551394.684";"179";;
"1769551394.686";"174";;
"1769551394.688";"164";;
"1769551394.69";"178";;
"1769551394.692";"185";;
"1769551394.694";"178";;
"1769551394.696";"176";;
"1769551394.698";"176";;
"1769551394.7";"175";;
"1769551394.702";"179";;
"1769551394.704";"179";;
"1769551394.706";"175";;
"1769551394.708";"179";;
"1769551394.71";"186";;
"1769551394.712";"180";;
"1769551394.714";"177";;
"1769551394.716";"178";;
"1769551394.718";"180";;
"1769551394.72";"180";;
"1769551394.722";"179";;
"1769551394.724";"179";;
"1769551394.726";"176";;
"1769551394.728";"174";;
"1769551394.73";"175";;
"1769551394.732";"177";;
"1769551394.734";"178";;
"1769551394.736";"178";;
"1769551394.738";"164";;
"1769551394.74";"176";;
"1769551394.742";"177";;
"1769551394.744";"176";;
"1769551394.746";"177";;
"1769551394.748";"184";;
"1769551394.75";"179";;
"1769551394.752";"179";;
"1769551394.754";"176";;
"1769551394.756";"177";;
"1769551394.758";"176";;
"1769551394.76";"177";;
"1769551394.762";"177";;
"1769551394.764";"178";;
"1769551394.766";"180";;
"1769551394.768";"179";;
"1769551394.77";"177";;
"1769551394.772";"175";;
"1769551394.774";"173";;
"1769551394.776";"179";;
"1769551394.778";"179";;
"1769551394.78";"179";;
"1769551394.782";"177";;
"1769551394.784";"181";;
"1769551394.786";"177";;
"1769551394.788";"177";;
"1769551394.79";"177";;
"1769551394.792";"177";;
"1769551394.794";"174";;
"1769551394.796";"178";;
"1769551394.798";"178";;
"1769551394.8";"174";;
"1769551394.802";"177";;
"1769551394.804";"176";;
"1769551394.806";"180";;
"1769551394.808";"178";;
"1769551394.81";"175";;
"1769551394.812";"179";;
"1769551394.814";"179";;
"1769551394.816";"179";;
"1769551394.818";"176";;
"1769551394.82";"178";;
"1769551394.822";"175";;
"1769551394.824";"175";;
"1769551394.826";"173";;
"1769551394.828";"174";;
"1769551394.83";"182";;
"1769551394.832";"179";;
"1769551394.834";"177";;
"1769551394.836";"179";;
"1769551394.838";"178";;
"1769551394.84";"176";;
"1769551394.842";"177";;
"1769551394.844";"176";;
"1769551394.846";"172";;
"1769551394.848";"169";;
"1769551394.85";"172";;
"1769551394.852";"185";;
"1769551394.854";"174";;
"1769551394.856";"180";;
"1769551394.858";"178";;
"1769551394.86";"179";;
"1769551394.862";"185";;
"1769551394.864";"174";;
"1769551394.866";"174";;
"1769551394.868";"175";;
"1769551394.87";"181";;
"1769551394.872";"170";;
"1769551394.874";"174";;
"1769551394.876";"176";;
"1769551394.878";"175";;
"1769551394.88";"172";;
"1769551394.882";"179";;
"1769551394.884";"177";;
"1769551394.886";"179";;
"1769551394.888";"174";;
"1769551394.89";"177";;
"1769551394.892";"169";;
"1769551394.894";"176";;
"1769551394.896";"178";;
"1769551394.898";"177";;
"1769551394.9";"178";;
"1769551394.902";"178";;
"1769551394.904";"177";;
"1769551394.906";"176";;
"1769551394.908";"176";;
"1769551394.91";"172";;
"1769551394.912";"177";;
"1769551394.914";"175";;
"1769551394.916";"176";;
"1769551394.918";"181";;
"1769551394.92";"173";;
"1769551394.922";"178";;
"1769551394.924";"175";;
"1769551394.926";"182";;
"1769551394.928";"180";;
"1769551394.93";"175";;
"1769551394.932";"177";;
"1769551394.934";"177";;
"1769551394.936";"179";;
"1769551394.938";"174";;
"1769551394.94";"176";;
"1769551394.942";"176";;
"1769551394.944";"169";;
"1769551394.946";"183";;
"1769551394.948";"178";;
"1769551394.95";"176";;
"1769551394.952";"189";;
"1769551394.954";"178";;
"1769551394.956";"176";;
"1769551394.958";"177";;
"1769551394.96";"177";;
"1769551394.962";"176";;
"1769551394.964";"176";;
"1769551394.966";"174";;
"1769551394.968";"179";;
"1769551394.97";"175";;
"1769551394.972";"181";;
"1769551394.974";"171";;
"1769551394.976";"173";;
"1769551394.978";"176";;
"1769551394.98";"180";;
"1769551394.982";"184";;
"1769551394.984";"178";;
"1769551394.986";"181";;
"1769551394.988";"176";;
"1769551394.99";"175";;
"1769551394.992";"172";;
"1769551394.994";"174";;
"1769551394.996";"180";;
"1769551394.998";"176";;
"1769551395";"175";;
"1769551395.002";"179";;
"1769551395.004";"184";;
"1769551395.006";"178";;
"1769551395.008";"173";;
"1769551395.01";"175";;
"1769551395.012";"180";;
"1769551395.014";"180";;
"1769551395.016";"180";;
"1769551395.018";"175";;
"1769551395.02";"176";;
"1769551395.022";"179";;
"1769551395.024";"176";;
"1769551395.026";"178";;
"1769551395.028";"177";;
"1769551395.03";"178";;
"1769551395.032";"189";;
"1769551395.034";"176";;
"1769551395.036";"176";;
"1769551395.038";"176";;
"1769551395.04";"170";;
"1769551395.042";"178";;
"1769551395.044";"174";;
"1769551395.046";"176";;
"1769551395.048";"180";;
"1769551395.05";"176";;
"1769551395.052";"181";;
"1769551395.054";"175";;
"1769551395.056";"176";;
"1769551395.058";"177";;
"1769551395.06";"178";;
"1769551395.062";"179";;
"1769551395.064";"174";;
"1769551395.066";"172";;
"1769551395.068";"177";;
"1769551395.07";"176";;
"1769551395.072";"175";;
"1769551395.074";"177";;
"1769551395.076";"176";;
"1769551395.078";"177";;
"1769551395.08";"180";;
"1769551395.082";"174";;
"1769551395.084";"179";;
"1769551395.086";"176";;
"1769551395.088";"171";;
"1769551395.09";"178";;
"1769551395.092";"177";;
"1769551395.094";"173";;
"1769551395.096";"178";;
"1769551395.098";"177";;
"1769551395.1";"176";;
"1769551395.102";"186";;
"1769551395.104";"176";;
"1769551395.106";"175";;
"1769551395.108";"178";;
"1769551395.11";"177";;
"1769551395.112";"179";;
"1769551395.114";"174";;
"1769551395.116";"186";;
"1769551395.118";"176";;
"1769551395.12";"176";;
"1769551395.122";"176";;
"1769551395.124";"178";;
"1769551395.126";"180";;
"1769551395.128";"183";;
"1769551395.13";"180";;
"1769551395.132";"177";;
"1769551395.134";"180";;
"1769551395.136";"180";;
"1769551395.138";"180";;
"1769551395.14";"174";;
"1769551395.142";"174";;
"1769551395.144";"179";;
"1769551395.146";"180";;
"1769551395.148";"178";;
"1769551395.15";"170";;
"1769551395.152";"176";;
"1769551395.154";"176";;
"1769551395.156";"176";;
"1769551395.158";"180";;
"1769551395.16";"175";;
"1769551395.162";"174";;
"1769551395.164";"180";;
"1769551395.166";"180";;
"1769551395.168";"180";;
"1769551395.17";"175";;
"1769551395.172";"180";;
"1769551395.174";"177";;
"1769551395.176";"179";;
"1769551395.178";"179";;
"1769551395.18";"175";;
"1769551395.182";"178";;
"1769551395.184";"180";;
"1769551395.186";"178";;
"1769551395.188";"177";;
"1769551395.19";"176";;
"1769551395.192";"174";;
"1769551395.194";"179";;
"1769551395.197";"175";;
"1769551395.198";"177";;
"1769551395.2";"175";;
"1769551395.202";"181";;
"1769551395.204";"179";;
"1769551395.206";"186";;
"1769551395.208";"176";;
"1769551395.21";"181";;
"1769551395.212";"179";;
"1769551395.214";"177";;
"1769551395.216";"175";;
"1769551395.218";"178";;
"1769551395.22";"177";;
"1769551395.222";"178";;
"1769551395.224";"177";;
"1769551395.226";"173";;
"1769551395.228";"169";;
"1769551395.23";"179";;
"1769551395.232";"166";;
"1769551395.234";"179";;
"1769551395.237";"194";;
"1769551395.238";"179";;
"1769551395.24";"180";;
"1769551395.242";"180";;
"1769551395.244";"177";;
"1769551395.246";"180";;
"1769551395.248";"177";;
"1769551395.25";"181";;
"1769551395.252";"181";;
"1769551395.255";"180";;
"1769551395.256";"174";;
"1769551395.258";"175";;
"1769551395.26";"178";;
"1769551395.262";"174";;
"1769551395.264";"187";;
"1769551395.266";"176";;
"1769551395.268";"176";;
"1769551395.27";"181";;
"1769551395.272";"179";;
"1769551395.274";"174";;
"1769551395.276";"176";;
"1769551395.278";"171";;
"1769551395.28";"173";;
"1769551395.282";"176";;
"1769551395.284";"174";;
"1769551395.286";"177";;
"1769551395.288";"180";;
"1769551395.291";"172";;
"1769551395.292";"174";;
"1769551395.294";"181";;
"1769551395.296";"176";;
"1769551395.298";"176";;
"1769551395.3";"180";;
"1769551395.302";"179";;
"1769551395.304";"178";;
"1769551395.306";"169";;
"1769551395.309";"174";;
"1769551395.311";"177";;
"1769551395.312";"172";;
"1769551395.314";"177";;
"1769551395.316";"176";;
"1769551395.318";"175";;
"1769551395.32";"177";;
"1769551395.322";"175";;
"1769551395.324";"182";;
"1769551395.353";"181";;
"1769551395.354";"180";;
"1769551395.356";"173";;
"1769551395.358";"172";;
"1769551395.361";"176";;
"1769551395.367";"179";;
"1769551395.368";"179";;
"1769551395.369";"172";;
"1769551395.371";"180";;
"1769551395.373";"177";;
"1769551395.375";"179";;
"1769551395.377";"168";;
"1769551395.378";"175";;
"1769551395.38";"175";;
"1769551395.383";"180";;
"1769551395.384";"178";;
"1769551395.386";"171";;
"1769551395.388";"178";;
"1769551395.39";"177";;
"1769551395.392";"175";;
"1769551395.394";"176";;
"1769551395.396";"175";;
"1769551395.398";"172";;
"1769551395.4";"179";;
"1769551395.403";"175";;
"1769551395.405";"178";;
"1769551395.407";"192";;
"1769551395.409";"185";;
"1769551395.411";"177";;
"1769551395.412";"175";;
"1769551395.414";"174";;
"1769551395.416";"164";;
"1769551395.418";"180";;
"1769551395.42";"179";;
"1769551395.422";"176";;
"1769551395.424";"175";;
"1769551395.427";"178";;
"1769551395.429";"180";;
"1769551395.431";"179";;
"1769551395.433";"176";;
"1769551395.435";"180";;
"1769551395.437";"180";;
"1769551395.439";"178";;
"1769551395.441";"179";;
"1769551395.443";"174";;
"1769551395.444";"176";;
"1769551395.446";"178";;
"1769551395.449";"179";;
"1769551395.451";"175";;
"1769551395.453";"175";;
"1769551395.455";"180";;
"1769551395.457";"178";;
"1769551395.459";"174";;
"1769551395.461";"173";;
"1769551395.463";"175";;
"1769551395.465";"175";;
"1769551395.466";"176";;
"1769551395.468";"182";;
"1769551395.471";"176";;
"1769551395.473";"177";;
"1769551395.475";"180";;
"1769551395.477";"176";;
"1769551395.479";"177";;
"1769551395.481";"174";;
"1769551395.483";"177";;
"1769551395.485";"174";;
"1769551395.487";"178";;
"1769551395.488";"177";;
"1769551395.49";"174";;
"1769551395.493";"178";;
"1769551395.495";"184";;
"1769551395.497";"176";;
"1769551395.499";"176";;
"1769551395.501";"176";;
"1769551395.503";"177";;
"1769551395.504";"177";;
"1769551395.506";"172";;
"1769551395.509";"176";;
"1769551395.511";"171";;
"1769551395.513";"178";;
"1769551395.515";"178";;
"1769551395.517";"177";;
"1769551395.519";"164";;
"1769551395.521";"176";;
"1769551395.523";"178";;
"1769551395.524";"181";;
"1769551395.526";"178";;
"1769551395.528";"177";;
"1769551395.531";"180";;
"1769551395.533";"180";;
"1769551395.535";"179";;
"1769551395.537";"166";;
"1769551395.539";"175";;
"1769551395.541";"162";;
"1769551395.543";"177";;
"1769551395.545";"180";;
"1769551395.546";"176";;
"1769551395.548";"175";;
"1769551395.551";"175";;
"1769551395.553";"181";;
"1769551395.555";"183";;
"1769551395.557";"175";;
"1769551395.559";"174";;
"1769551395.561";"179";;
"1769551395.562";"179";;
"1769551395.564";"179";;
"1769551395.567";"177";;
"1769551395.569";"178";;
"1769551395.571";"177";;
"1769551395.573";"178";;
"1769551395.575";"177";;
"1769551395.577";"177";;
"1769551395.579";"178";;
"1769551395.581";"181";;
"1769551395.582";"179";;
"1769551395.584";"176";;
"1769551395.587";"177";;
"1769551395.589";"179";;
"1769551395.59";"177";;
"1769551395.592";"176";;
"1769551395.595";"176";;
"1769551395.597";"176";;
"1769551395.599";"182";;
"1769551395.6";"180";;
"1769551395.602";"178";;
"1769551395.605";"175";;
"1769551395.607";"177";;
"1769551395.608";"180";;
"1769551395.61";"178";;
"1769551395.613";"178";;
"1769551395.614";"176";;
"1769551395.617";"176";;
"1769551395.619";"178";;
"1769551395.621";"174";;
"1769551395.623";"170";;
"1769551395.625";"194";;
"1769551395.627";"179";;
"1769551395.629";"178";;
"1769551395.631";"182";;
"1769551395.633";"177";;
"1769551395.635";"176";;
"1769551395.636";"179";;
"1769551395.639";"179";;
"1769551395.641";"173";;
"1769551395.643";"177";;
"1769551395.645";"179";;
"1769551395.647";"186";;
"1769551395.649";"183";;
"1769551395.651";"174";;
"1769551395.653";"174";;
"1769551395.655";"176";;
"1769551395.657";"180";;
"1769551395.659";"180";;
"1769551395.661";"176";;
"1769551395.663";"180";;
"1769551395.664";"179";;
"1769551395.667";"176";;
"1769551395.669";"175";;
"1769551395.671";"176";;
"1769551395.673";"176";;
"1769551395.675";"172";;
"1769551395.677";"179";;
"1769551395.679";"176";;
"1769551395.68";"177";;
"1769551395.683";"176";;
"1769551395.685";"179";;
"1769551395.687";"174";;
"1769551395.689";"177";;
"1769551395.691";"180";;
"1769551395.693";"178";;
"1769551395.695";"178";;
"1769551395.697";"180";;
"1769551395.699";"177";;
"1769551395.7";"176";;
"1769551395.703";"179";;
"1769551395.705";"180";;
"1769551395.707";"176";;
"1769551395.709";"174";;
"1769551395.711";"176";;
"1769551395.713";"174";;
"1769551395.715";"178";;
"1769551395.717";"177";;
"1769551395.718";"171";;
"1769551395.721";"182";;
"1769551395.723";"177";;
"1769551395.725";"177";;
"1769551395.727";"180";;
"1769551395.729";"174";;
"1769551395.731";"176";;
"1769551395.733";"176";;
"1769551395.735";"172";;
"1769551395.736";"178";;
"1769551395.739";"176";;
"1769551395.741";"180";;
"1769551395.743";"177";;
"1769551395.745";"181";;
"1769551395.747";"178";;
"1769551395.748";"176";;
"1769551395.751";"161";;
"1769551395.753";"168";;
"1769551395.755";"173";;
"1769551395.757";"176";;
"1769551395.759";"172";;
"1769551395.761";"177";;
"1769551395.763";"178";;
"1769551395.764";"174";;
"1769551395.767";"185";;
"1769551395.769";"179";;
"1769551395.771";"178";;
"1769551395.773";"178";;
"1769551395.775";"176";;
"1769551395.777";"180";;
"1769551395.778";"176";;
"1769551395.781";"176";;
"1769551395.783";"178";;
"1769551395.785";"184";;
"1769551395.787";"177";;
"1769551395.789";"174";;
"1769551395.791";"176";;
"1769551395.793";"178";;
"1769551395.795";"178";;
"1769551395.796";"173";;
"1769551395.799";"179";;
"1769551395.801";"177";;
"1769551395.803";"179";;
"1769551395.805";"178";;
"1769551395.807";"177";;
"1769551395.809";"178";;
"1769551395.81";"175";;
"1769551395.813";"180";;
"1769551395.815";"176";;
"1769551395.817";"176";;
"1769551395.819";"178";;
"1769551395.821";"178";;
"1769551395.822";"173";;
"1769551395.825";"187";;
"1769551395.827";"170";;
"1769551395.829";"174";;
"1769551395.831";"176";;
"1769551395.833";"176";;
"1769551395.835";"176";;
"1769551395.837";"180";;
"1769551395.839";"177";;
"1769551395.841";"179";;
"1769551395.843";"176";;
"1769551395.845";"180";;
"1769551395.847";"180";;
"1769551395.849";"180";;
"1769551395.851";"176";;
"1769551395.853";"180";;
"1769551395.855";"177";;
"1769551395.857";"180";;
"1769551395.859";"180";;
"1769551395.861";"180";;
"1769551395.863";"177";;
"1769551395.865";"181";;
"1769551395.866";"179";;
"1769551395.869";"176";;
"1769551395.871";"176";;
"1769551395.873";"178";;
"1769551395.875";"176";;
"1769551395.876";"178";;
"1769551395.879";"176";;
"1769551395.881";"178";;
"1769551395.883";"178";;
"1769551395.885";"178";;
"1769551395.887";"177";;
"1769551395.889";"176";;
"1769551395.891";"176";;
"1769551395.893";"178";;
"1769551395.895";"176";;
"1769551395.897";"176";;
"1769551395.899";"169";;
"1769551395.901";"176";;
"1769551395.903";"176";;
"1769551395.905";"182";;
"1769551395.907";"178";;
"1769551395.909";"177";;
"1769551395.911";"178";;
"1769551395.913";"177";;
"1769551395.915";"174";;
"1769551395.917";"174";;
"1769551395.919";"185";;
"1769551395.921";"180";;
"1769551395.923";"176";;
"1769551395.925";"176";;
"1769551395.927";"181";;
"1769551395.929";"195";;
"1769551395.931";"182";;
"1769551395.933";"180";;
"1769551395.935";"175";;
"1769551395.937";"177";;
"1769551395.939";"178";;
"1769551395.941";"177";;
"1769551395.943";"177";;
"1769551395.945";"179";;
"1769551395.947";"178";;
"1769551395.949";"178";;
"1769551395.951";"179";;
"1769551395.953";"178";;
"1769551395.955";"179";;
"1769551395.957";"178";;
"1769551395.959";"162";;
"1769551395.961";"164";;
"1769551395.963";"178";;
"1769551395.965";"184";;
"1769551395.967";"177";;
"1769551395.969";"177";;
"1769551395.971";"178";;
"1769551395.973";"176";;
"1769551395.975";"178";;
"1769551395.977";"178";;
"1769551395.979";"183";;
"1769551395.981";"175";;
"1769551395.983";"177";;
"1769551395.985";"178";;
"1769551395.987";"181";;
"1769551395.989";"180";;
"1769551395.991";"179";;
"1769551395.993";"184";;
"1769551395.995";"176";;
"1769551395.997";"177";;
"1769551395.999";"179";;
"1769551396.001";"178";;
"1769551396.003";"179";;
"1769551396.005";"178";;
"1769551396.007";"178";;
"1769551396.009";"175";;
"1769551396.011";"179";;
"1769551396.013";"176";;
"1769551396.015";"170";;
"1769551396.017";"178";;
"1769551396.019";"171";;
"1769551396.021";"177";;
"1769551396.023";"176";;
"1769551396.025";"178";;
"1769551396.027";"179";;
"1769551396.029";"171";;
"1769551396.031";"181";;
"1769551396.033";"179";;
"1769551396.035";"178";;
"1769551396.037";"180";;
"1769551396.039";"174";;
"1769551396.041";"179";;
"1769551396.043";"177";;
"1769551396.045";"177";;
"1769551396.047";"178";;
"1769551396.049";"180";;
"1769551396.051";"175";;
"1769551396.053";"177";;
"1769551396.055";"176";;
"1769551396.057";"180";;
"1769551396.059";"176";;
"1769551396.061";"178";;
"1769551396.063";"179";;
"1769551396.065";"178";;
"1769551396.067";"177";;
"1769551396.069";"188";;
"1769551396.071";"183";;
"1769551396.073";"186";;
"1769551396.075";"178";;
"1769551396.077";"172";;
"1769551396.079";"173";;
"1769551396.081";"176";;
"1769551396.083";"178";;
"1769551396.085";"178";;
"1769551396.087";"178";;
"1769551396.089";"177";;
"1769551396.091";"177";;
"1769551396.093";"176";;
"1769551396.095";"177";;
"1769551396.097";"178";;
"1769551396.099";"179";;
"1769551396.101";"175";;
"1769551396.103";"176";;
"1769551396.105";"176";;
"1769551396.107";"168";;
"1769551396.109";"181";;
"1769551396.111";"178";;
"1769551396.113";"182";;
"1769551396.115";"176";;
"1769551396.117";"181";;
"1769551396.119";"176";;
"1769551396.121";"177";;
"1769551396.123";"178";;
"1769551396.125";"177";;
"1769551396.127";"177";;
"1769551396.129";"179";;
"1769551396.131";"180";;
"1769551396.133";"178";;
"1769551396.135";"180";;
"1769551396.137";"180";;
"1769551396.139";"170";;
"1769551396.141";"179";;
"1769551396.143";"178";;
"1769551396.145";"180";;
"1769551396.147";"186";;
"1769551396.149";"175";;
"1769551396.151";"177";;
"1769551396.153";"174";;
"1769551396.155";"178";;
"1769551396.157";"177";;
"1769551396.159";"178";;
"1769551396.161";"192";;
"1769551396.163";"180";;
"1769551396.165";"178";;
"1769551396.167";"178";;
"1769551396.169";"174";;
"1769551396.171";"177";;
"1769551396.173";"176";;
"1769551396.175";"179";;
"1769551396.177";"179";;
"1769551396.179";"176";;
"1769551396.181";"178";;
"1769551396.183";"177";;
"1769551396.185";"174";;
"1769551396.187";"172";;
"1769551396.189";"179";;
"1769551396.191";"176";;
"1769551396.193";"177";;
"1769551396.195";"179";;
"1769551396.197";"177";;
"1769551396.199";"170";;
"1769551396.201";"178";;
"1769551396.203";"179";;
"1769551396.205";"178";;
"1769551396.207";"180";;
"1769551396.209";"176";;
"1769551396.211";"176";;
"1769551396.213";"167";;
"1769551396.215";"186";;
"1769551396.217";"179";;
"1769551396.219";"169";;
"1769551396.221";"178";;
"1769551396.223";"176";;
"1769551396.225";"178";;
"1769551396.227";"180";;
"1769551396.229";"180";;
"1769551396.231";"181";;
"1769551396.233";"176";;
"1769551396.235";"183";;
"1769551396.237";"180";;
"1769551396.239";"176";;
"1769551396.241";"177";;
"1769551396.243";"178";;
"1769551396.245";"177";;
"1769551396.247";"180";;
"1769551396.249";"185";;
"1769551396.251";"178";;
"1769551396.253";"176";;
"1769551396.255";"176";;
"1769551396.257";"174";;
"1769551396.259";"177";;
"1769551396.261";"178";;
"1769551396.263";"175";;
"1769551396.265";"176";;
"1769551396.267";"178";;
"1769551396.269";"187";;
"1769551396.271";"179";;
"1769551396.273";"177";;
"1769551396.275";"185";;
"1769551396.277";"184";;
"1769551396.279";"183";;
"1769551396.281";"175";;
"1769551396.283";"180";;
"1769551396.285";"178";;
"1769551396.287";"173";;
"1769551396.289";"180";;
"1769551396.291";"178";;
"1769551396.293";"176";;
"1769551396.295";"176";;
"1769551396.297";"178";;
"1769551396.299";"179";;
"1769551396.301";"181";;
"1769551396.303";"177";;
"1769551396.305";"189";;
"1769551396.307";"177";;
"1769551396.309";"174";;
"1769551396.311";"177";;
"1769551396.313";"178";;
"1769551396.315";"172";;
"1769551396.317";"178";;
"1769551396.319";"179";;
"1769551396.321";"180";;
"1769551396.323";"181";;
"1769551396.325";"177";;
"1769551396.327";"177";;
"1769551396.329";"179";;
"1769551396.331";"179";;
"1769551396.333";"174";;
"1769551396.335";"178";;
"1769551396.337";"180";;
"1769551396.339";"174";;
"1769551396.341";"176";;
"1769551396.343";"179";;
"1769551396.345";"177";;
"1769551396.347";"178";;
"1769551396.349";"177";;
"1769551396.351";"181";;
"1769551396.353";"176";;
"1769551396.355";"174";;
"1769551396.357";"176";;
"1769551396.359";"178";;
"1769551396.361";"177";;
"1769551396.363";"178";;
"1769551396.365";"179";;
"1769551396.367";"173";;
"1769551396.369";"171";;
"1769551396.371";"183";;
"1769551396.373";"178";;
"1769551396.375";"177";;
"1769551396.377";"178";;
"1769551396.379";"170";;
"1769551396.381";"178";;
"1769551396.383";"193";;
"1769551396.385";"179";;
"1769551396.387";"177";;
"1769551396.389";"174";;
"1769551396.391";"174";;
"1769551396.393";"177";;
"1769551396.395";"178";;
"1769551396.397";"168";;
"1769551396.399";"178";;
"1769551396.401";"178";;
"1769551396.403";"179";;
"1769551396.405";"178";;
"1769551396.407";"179";;
"1769551396.409";"176";;
"1769551396.437";"180";;
"1769551396.438";"179";;
"1769551396.439";"178";;
"1769551396.44";"177";;
"1769551396.441";"177";;
"1769551396.443";"176";;
"1769551396.446";"177";;
"1769551396.453";"176";;
"1769551396.455";"180";;
"1769551396.457";"178";;
"1769551396.459";"176";;
"1769551396.461";"178";;
"1769551396.463";"178";;
"1769551396.465";"173";;
"1769551396.467";"176";;
"1769551396.469";"182";;
"1769551396.471";"178";;
"1769551396.473";"181";;
"1769551396.475";"180";;
"1769551396.477";"177";;
"1769551396.479";"178";;
"1769551396.481";"179";;
"1769551396.483";"177";;
"1769551396.485";"176";;
"1769551396.487";"172";;
"1769551396.489";"178";;
"1769551396.491";"178";;
"1769551396.493";"178";;
"1769551396.495";"187";;
"1769551396.497";"181";;
"1769551396.499";"175";;
"1769551396.501";"178";;
"1769551396.503";"182";;
"1769551396.505";"176";;
"1769551396.507";"176";;
"1769551396.509";"177";;
"1769551396.511";"182";;
"1769551396.513";"179";;
"1769551396.515";"174";;
"1769551396.517";"179";;
"1769551396.519";"172";;
"1769551396.521";"175";;
"1769551396.523";"176";;
"1769551396.525";"174";;
"1769551396.527";"176";;
"1769551396.529";"180";;
"1769551396.531";"180";;
"1769551396.533";"185";;
"1769551396.535";"180";;
"1769551396.537";"179";;
"1769551396.539";"181";;
"1769551396.541";"182";;
"1769551396.543";"180";;
"1769551396.545";"178";;
"1769551396.547";"181";;
"1769551396.549";"176";;
"1769551396.551";"178";;
"1769551396.553";"177";;
"1769551396.555";"157";;
"1769551396.557";"178";;
"1769551396.559";"183";;
"1769551396.561";"177";;
"1769551396.563";"188";;
"1769551396.565";"178";;
"1769551396.567";"176";;
"1769551396.569";"178";;
"1769551396.571";"179";;
"1769551396.573";"181";;
"1769551396.575";"182";;
"1769551396.577";"174";;
"1769551396.579";"176";;
"1769551396.581";"180";;
"1769551396.583";"173";;
"1769551396.585";"175";;
"1769551396.587";"178";;
"1769551396.589";"175";;
"1769551396.591";"180";;
"1769551396.593";"178";;
"1769551396.595";"180";;
"1769551396.597";"176";;
"1769551396.599";"177";;
"1769551396.601";"181";;
"1769551396.603";"181";;
"1769551396.605";"178";;
"1769551396.607";"179";;
"1769551396.609";"179";;
"1769551396.611";"177";;
"1769551396.613";"182";;
"1769551396.615";"177";;
"1769551396.617";"177";;
"1769551396.619";"177";;
"1769551396.621";"175";;
"1769551396.623";"178";;
"1769551396.625";"175";;
"1769551396.627";"179";;
"1769551396.629";"180";;
"1769551396.631";"179";;
"1769551396.633";"180";;
"1769551396.635";"177";;
"1769551396.637";"182";;
"1769551396.639";"180";;
"1769551396.641";"178";;
"1769551396.643";"180";;
"1769551396.645";"178";;
"1769551396.647";"177";;
"1769551396.649";"178";;
"1769551396.651";"179";;
"1769551396.653";"177";;
"1769551396.655";"172";;
"1769551396.657";"182";;
"1769551396.659";"178";;
"1769551396.661";"178";;
"1769551396.663";"177";;
"1769551396.665";"178";;
"1769551396.667";"178";;
"1769551396.669";"175";;
"1769551396.671";"178";;
"1769551396.673";"179";;
"1769551396.675";"178";;
"1769551396.677";"170";;
"1769551396.679";"178";;
"1769551396.681";"179";;
"1769551396.683";"173";;
"1769551396.685";"176";;
"1769551396.687";"177";;
"1769551396.689";"178";;
"1769551396.691";"180";;
"1769551396.693";"182";;
"1769551396.695";"177";;
"1769551396.697";"174";;
"1769551396.699";"178";;
"1769551396.701";"177";;
"1769551396.703";"176";;
"1769551396.705";"173";;
"1769551396.707";"177";;
"1769551396.709";"176";;
"1769551396.711";"174";;
"1769551396.713";"178";;
"1769551396.715";"179";;
"1769551396.717";"177";;
"1769551396.719";"177";;
"1769551396.721";"176";;
"1769551396.723";"180";;
"1769551396.725";"180";;
"1769551396.727";"178";;
"1769551396.729";"182";;
"1769551396.731";"179";;
"1769551396.733";"178";;
"1769551396.735";"179";;
"1769551396.737";"174";;
"1769551396.739";"176";;
"1769551396.741";"177";;
"1769551396.743";"175";;
"1769551396.745";"179";;
"1769551396.747";"176";;
"1769551396.749";"175";;
"1769551396.751";"174";;
"1769551396.753";"178";;
"1769551396.755";"177";;
"1769551396.757";"178";;
"1769551396.759";"177";;
"1769551396.761";"173";;
"1769551396.763";"174";;
"1769551396.765";"178";;
"1769551396.767";"177";;
"1769551396.769";"181";;
"1769551396.771";"171";;
"1769551396.773";"178";;
"1769551396.775";"175";;
"1769551396.777";"175";;
"1769551396.779";"180";;
"1769551396.781";"179";;
"1769551396.783";"176";;
"1769551396.785";"160";;
"1769551396.787";"178";;
"1769551396.789";"180";;
"1769551396.791";"177";;
"1769551396.793";"174";;
"1769551396.795";"177";;
"1769551396.797";"177";;
"1769551396.799";"170";;
"1769551396.801";"176";;
"1769551396.803";"182";;
"1769551396.805";"173";;
"1769551396.807";"178";;
"1769551396.809";"183";;
"1769551396.811";"178";;
"1769551396.813";"177";;
"1769551396.815";"177";;
"1769551396.817";"172";;
"1769551396.819";"169";;
"1769551396.821";"174";;
"1769551396.823";"178";;
"1769551396.825";"184";;
"1769551396.827";"186";;
"1769551396.829";"180";;
"1769551396.831";"177";;
